farmer_id,username,full_name,gender,date_of_birth,age,category,aadhaar_masked,mobile,state,district,taluka,village,pincode,khasra_number,land_holding_ha,land_type,soil_type,irrigation_source,primary_crop,secondary_crop,tertiary_crop,has_kcc,kcc_bank,pm_kisan_beneficiary,mgnrega_linked,registration_date,status,gat_number,Verified_GAT,pu_id,bhudharna_prakar,pot_kharab_area_ha,aakarnee_rs,satbara_last_date,kisan_id,plot_centroid_lat,plot_centroid_lon,plot_boundary_radius_m,crop_variety,sowing_date,irrigated_status,pmfby_enrolled,pmfby_sum_insured_rs,pmfby_premium_paid_rs,bank_account_masked,ifsc_code,ndvi_baseline,ndvi_current,ndvi_drop_pct,hist_avg_yield_qtl_per_ha,last_survey_date,last_damage_score_pct,last_claim_status
MH-AS-DHU-10000031,shyam.kale57,Shyam Kale,Male,1961-12-05,64,ST,XXXX-XXXX-3178,8030412316,Maharashtra,Dhule,Dhule,Dhule_Village_97,431842,800/46,9.94,Rain-fed,Medium Black,Tank,Niger Seed,Wheat,Maize,Yes,DCCB Nashik,Yes,Yes,2025-02-05,Active,800/46,Verified,37628981661,Bhogtavadar Varg-2,0.11,17.89,14/04/2024,KID5357526915,20.867428,74.662272,177.9,Local Variety,2024-10-17,Rain-fed,No,0,0,XXXX3318XX,MAHB9223841,0.804,0.77,4.2,23.7,2025-03-12,62.8,Pending Review
MH-AS-OSM-10000031,rajesh.surve33,Rajesh Surve,Male,1967-10-19,58,SC,XXXX-XXXX-8437,8220374136,Maharashtra,Osmanabad,Tuljapur,Tuljapur_Village_73,439558,697/9,0.86,Semi-irrigated,Alluvial,Canal,Bajra,Tomato,Wheat,Yes,Canara Bank,No,No,2023-02-20,Pending,697/9,Pending,33995732958,Bhogtavadar Varg-1,0.0,1.4,03/06/2024,KID5418154231,18.54637,76.310462,52.3,GHB-732,2024-07-11,Rain-fed,Yes,16684,333,XXXX3572XX,MAHB2588009,0.618,0.359,41.9,13.7,,,
MH-AS-NAN-10000032,dinesh.kale41,Dinesh Kale,Male,1971-01-03,55,SBC,XXXX-XXXX-9216,7663736237,Maharashtra,Nanded,Hadgaon,Hadgaon_Village_74,400627,824/5,4.46,Semi-irrigated,Black Cotton Soil,Borewell,Banana,Groundnut,,No,,Yes,No,2024-07-15,Active,824/5,Verified,37750819485,Bhogtavadar Varg-1,0.49,7.24,18/04/2024,KID5682291027,18.890069,77.351568,119.1,Grand Naine,2024-11-14,Rain-fed,Yes,359222,7184,XXXX2905XX,MAHB7422968,0.694,0.504,27.4,24.1,,,
MH-AS-DHU-10000032,mohan.kale74,Mohan Kale,Male,1969-11-07,56,General,XXXX-XXXX-1823,8050782088,Maharashtra,Dhule,Sakri,Sakri_Village_82,435396,45/10,8.64,Semi-irrigated,Red Laterite,Rain-fed,Tomato,Bajra,Linseed,Yes,Canara Bank,Yes,Yes,2022-05-26,Active,45/10,Verified,38625905455,Inam,0.0,14.98,27/01/2025,KID5013682751,21.256896,74.842584,165.8,Abhinav,2024-11-02,Rain-fed,Yes,334534,6690,XXXX9553XX,MAHB5246930,0.789,0.765,3.0,251.7,,,
MH-AS-PUN-10000031,savita.desai76,Savita Desai,Female,1993-04-17,33,ST,XXXX-XXXX-8918,9556029320,Maharashtra,Pune,Maval,Maval_Village_75,407662,718/32,3.14,Irrigated,Red Laterite,Drip,Wheat,Cowpea,Sugarcane,No,Bank of Baroda,No,No,2024-05-27,Active,718/32,Verified,35482431018,Bhogtavadar Varg-1,0.0,6.01,11/03/2024,KID9383866464,18.330161,73.970127,100.0,HD-2781,2024-10-31,Irrigated,Yes,100453,2009,XXXX4457XX,MAHB1153953,0.604,0.427,29.3,36.4,,,
MH-AS-DHU-10000033,bharat.gavit14,Bharat Gavit,Male,1992-03-31,34,SBC,XXXX-XXXX-2337,8164017936,Maharashtra,Dhule,Sakri,Sakri_Village_79,406764,292/3,1.71,Semi-irrigated,Medium Black,Drip,Onion,Moong Dal,,No,,No,Yes,2024-02-16,Active,292/3,Verified,38493451569,Bhogtavadar Varg-1,0.0,3.22,26/01/2025,KID9262035557,20.722263,75.03991,73.8,Bhima Raj,2024-06-16,Rain-fed,Yes,75048,1500,XXXX3107XX,MAHB9551319,0.78,0.688,11.8,198.8,,,
MH-AS-PUN-10000032,sanjay.salve94,Sanjay Salve,Male,1986-07-31,39,ST,XXXX-XXXX-8268,7051138366,Maharashtra,Pune,Haveli,Haveli_Village_49,407068,109/37,7.99,Rain-fed,Alluvial,Well,Fig,Cauliflower,,No,,No,Yes,2022-07-06,Active,109/37,Verified,38779941999,Bhogtavadar Varg-2,0.44,15.3,10/05/2024,KID1015173518,18.767848,73.975393,159.5,Local Variety,2024-10-31,Rain-fed,Yes,194495,3889,XXXX5330XX,MAHB3626243,0.795,0.759,4.5,26.2,,,
MH-AS-AHM-10000028,yamuna.gaikwad35,Yamuna Gaikwad,Female,1979-10-10,46,SBC,XXXX-XXXX-3473,7330652366,Maharashtra,Ahmednagar,Rahuri,Rahuri_Village_3,423400,846/34,9.5,Well-irrigated,Alluvial,River Lift,Soybean,Coriander,,No,,No,No,2022-08-16,Inactive,846/34,Unverified,35212581851,Shasakiya,0.1,17.17,28/05/2024,KID6895575988,19.32065,74.47772,173.9,JS-9305,2024-07-14,Rain-fed,Yes,281630,5632,XXXX5960XX,MAHB8513697,0.718,0.466,35.1,12.6,,,
MH-AS-NAN-10000033,geeta.chavan89,Geeta Chavan,Female,1961-09-19,64,SC,XXXX-XXXX-2290,8116207919,Maharashtra,Nanded,Bhokar,Bhokar_Village_73,409173,652/32,8.5,Canal-irrigated,Alluvial,Borewell,Turmeric,Chilli,Groundnut,No,Bank of Maharashtra,No,Yes,2023-10-18,Active,652/32,Verified,31158998032,Inam,0.35,15.1,16/06/2024,KID9255212659,18.926736,77.184132,164.5,Salem,2024-07-14,Rain-fed,Yes,430703,8614,XXXX6354XX,MAHB6040788,0.681,0.56,17.8,24.5,2025-03-31,29.5,Disbursed
MH-AS-KOL-10000028,popat.thorat23,Popat Thorat,Male,1994-12-10,31,SBC,XXXX-XXXX-5922,8580189116,Maharashtra,Kolhapur,Karvir,Karvir_Village_63,401384,266/1,11.31,Irrigated,Alluvial,Drip,Ginger,Sugarcane,Brinjal,No,Maharashtra Gramin Bank,No,Yes,2025-10-22,Active,266/1,Verified,37829772942,Bhogtavadar Varg-2,0.0,18.76,02/03/2024,KID2675516707,16.38154,74.498024,189.7,Local Variety,2024-07-08,Irrigated,No,0,0,XXXX1850XX,MAHB1312761,0.627,0.587,6.4,23.4,,,
MH-AS-KOL-10000029,mahesh.gaikwad77,Mahesh Gaikwad,Male,1959-10-17,66,SBC,XXXX-XXXX-1421,9514046003,Maharashtra,Kolhapur,Radhanagari,Radhanagari_Village_55,431210,876/40,10.92,Semi-irrigated,Sandy Loam,Tank,Cardamom,Turmeric,,Yes,Canara Bank,Yes,No,2024-07-29,Active,876/40,Verified,34735334423,Bhogtavadar Varg-1,0.0,18.91,04/01/2024,KID3312926809,16.802236,73.844365,186.4,Local Variety,2024-10-25,Rain-fed,Yes,315834,6316,XXXX8924XX,MAHB5754453,0.641,0.617,3.7,23.7,2025-01-19,77.9,Approved
MH-AS-AMR-10000033,bharat.gaikwad61,Bharat Gaikwad,Male,1948-06-21,77,SBC,XXXX-XXXX-6122,9561057613,Maharashtra,Amravati,Daryapur,Daryapur_Village_45,430708,999/14,6.37,Canal-irrigated,Black Cotton Soil,Tank,Urad Dal,Soybean,,Yes,DCCB Pune,No,Yes,2022-05-15,Pending,999/14,Pending,32891100776,Bhogtavadar Varg-1,0.0,11.3,11/09/2024,KID9967014732,20.798602,77.863161,142.4,Local Variety,2024-10-31,Rain-fed,Yes,179521,3590,XXXX5379XX,MAHB1146590,0.67,0.46,31.3,27.0,,,
MH-AS-AHM-10000029,tukaram.desai37,Tukaram Desai,Male,1987-04-06,39,SC,XXXX-XXXX-9782,8287296910,Maharashtra,Ahmednagar,Shrirampur,Shrirampur_Village_32,436045,71/21,3.31,Irrigated,Sandy Loam,Tank,Tomato,Wheat,Soybean,Yes,Maharashtra Gramin Bank,Yes,Yes,2022-06-10,Pending,71/21,Pending,32962491159,Bhogtavadar Varg-2,0.0,5.41,17/01/2025,KID3069314309,19.239293,74.915734,102.6,Abhinav,2024-11-10,Irrigated,No,0,0,XXXX6375XX,MAHB9557508,0.679,0.338,50.2,251.1,,,
MH-AS-OSM-10000032,mahesh.bhosale60,Mahesh Bhosale,Male,1997-01-05,29,ST,XXXX-XXXX-9672,9494590826,Maharashtra,Osmanabad,Omerga,Omerga_Village_70,431071,49/22,10.53,Well-irrigated,Black Cotton Soil,Rain-fed,Chilli,Wheat,Tomato,No,Canara Bank,Yes,No,2025-04-04,Inactive,49/22,Unverified,34102872611,Bhogtavadar Varg-1,0.0,17.78,08/08/2024,KID4388763677,18.520941,75.734973,183.1,LCA-334,2024-06-24,Rain-fed,No,0,0,XXXX8450XX,MAHB8847292,0.751,0.419,44.2,25.3,,,
MH-AS-NAG-10000033,mangal.patil84,Mangal Patil,Female,1965-06-09,60,SBC,XXXX-XXXX-6302,7460998968,Maharashtra,Nagpur,Katol,Katol_Village_58,417022,385/46,2.05,Well-irrigated,Red Laterite,Rain-fed,Garlic,Moong Dal,,Yes,DCCB Nashik,No,Yes,2023-09-24,Active,385/46,Verified,31662976399,Bhogtavadar Varg-1,0.44,3.77,30/03/2024,KID3924240785,21.052261,78.851788,80.8,Local Variety,2024-10-29,Rain-fed,Yes,59573,1191,XXXX3535XX,MAHB2791636,0.661,0.582,12.0,26.4,,,
MH-AS-AHM-10000030,sadashiv.gavit62,Sadashiv Gavit,Male,1960-04-12,66,OBC,XXXX-XXXX-8546,7534832455,Maharashtra,Ahmednagar,Sangamner,Sangamner_Village_29,440217,807/23,2.5,Semi-irrigated,Black Cotton Soil,Rain-fed,Coriander,Garlic,Moong Dal,Yes,Bank of Maharashtra,No,Yes,2022-09-26,Active,807/23,Verified,39457665185,Shasakiya,0.0,4.74,07/03/2024,KID5773662875,19.356575,74.378209,89.2,Local Variety,2024-10-16,Rain-fed,Yes,69328,1386,XXXX9151XX,MAHB5707915,0.756,0.659,12.8,23.4,,,
MH-AS-NAS-10000018,mahesh.pawar42,Mahesh Pawar,Male,2001-03-21,25,OBC,XXXX-XXXX-8296,9145927728,Maharashtra,Nashik,Dindori,Dindori_Village_68,406348,25/38,2.33,Well-irrigated,Alluvial,Tank,Maize,Watermelon,,No,,Yes,Yes,2025-04-21,Active,25/38,Verified,38270110908,Bhogtavadar Varg-1,0.0,4.66,13/07/2024,KID2054828204,19.742423,73.778756,86.1,Ganga-11,2024-07-12,Rain-fed,No,0,0,XXXX3441XX,MAHB5978337,0.645,0.546,15.3,29.0,,,
MH-AS-NAN-10000034,kavita.gaikwad35,Kavita Gaikwad,Female,1982-12-27,43,General,XXXX-XXXX-8211,7582502427,Maharashtra,Nanded,Deglur,Deglur_Village_1,441144,563/43,5.46,Canal-irrigated,Medium Black,Canal,Turmeric,Moong Dal,Sugarcane,No,Bank of Maharashtra,Yes,Yes,2023-07-27,Active,563/43,Verified,33791027186,Bhogtavadar Varg-1,0.0,10.77,29/09/2024,KID4598093930,18.770236,77.323159,131.8,Salem,2024-07-10,Rain-fed,Yes,278426,5568,XXXX3942XX,MAHB3454248,0.792,0.592,25.3,26.5,,,
MH-AS-OSM-10000033,naresh.gaikwad26,Naresh Gaikwad,Male,1956-03-31,70,SBC,XXXX-XXXX-7927,9434995255,Maharashtra,Osmanabad,Tuljapur,Tuljapur_Village_92,412297,457/17,2.02,Irrigated,Red Laterite,Tank,Onion,Jowar,Safflower,Yes,Maharashtra Gramin Bank,No,No,2024-10-05,Inactive,457/17,Unverified,38953271391,Bhogtavadar Varg-1,0.0,3.75,26/12/2024,KID7671424049,18.5747,76.38078,80.2,Bhima Raj,2024-07-08,Irrigated,Yes,92750,1855,XXXX5426XX,MAHB8464289,0.631,0.205,67.5,200.8,,,
MH-AS-SAN-10000039,mangal.gavit81,Mangal Gavit,Female,1987-06-15,38,OBC,XXXX-XXXX-5424,7813342842,Maharashtra,Sangli,Walwa,Walwa_Village_58,438994,926/7,1.51,Canal-irrigated,Sandy Loam,Drip,Banana,Chilli,Sugarcane,No,State Bank of India,No,Yes,2023-08-25,Inactive,926/7,Unverified,38556573246,Bhogtavadar Varg-1,0.34,2.67,27/04/2024,KID2703405199,16.604956,74.52813,69.3,Grand Naine,2024-10-16,Rain-fed,Yes,148788,2975,XXXX8104XX,MAHB6739973,0.672,0.276,58.9,24.3,,,
MH-AS-DHU-10000034,sita.lokhande98,Sita Lokhande,Female,1962-10-30,63,ST,XXXX-XXXX-4700,7817250967,Maharashtra,Dhule,Sindkheda,Sindkheda_Village_64,418776,69/23,10.31,Semi-irrigated,Sandy Loam,Canal,Tomato,Linseed,Tur Dal,No,Bank of Baroda,Yes,Yes,2022-06-07,Inactive,69/23,Unverified,39744120054,Bhogtavadar Varg-1,0.12,19.12,13/09/2024,KID6760237237,20.83976,74.491005,181.2,Abhinav,2024-10-30,Rain-fed,Yes,385385,7707,XXXX2432XX,MAHB1354940,0.763,0.346,54.7,251.7,,,
MH-AS-AUR-10000033,popat.kadam11,Popat Kadam,Male,1991-10-13,34,ST,XXXX-XXXX-2851,8943345814,Maharashtra,Aurangabad,Paithan,Paithan_Village_81,440759,253/16,1.32,Semi-irrigated,Sandy Loam,Well,Niger Seed,Chana Dal,Onion,Yes,,No,Yes,2024-09-19,Active,253/16,Verified,31293864877,Bhogtavadar Varg-1,0.0,2.53,13/10/2024,KID6113880208,20.167564,75.492817,64.8,Local Variety,2024-10-20,Rain-fed,No,0,0,XXXX8995XX,MAHB9960790,0.777,0.752,3.2,24.0,,,
MH-AS-SOL-10000026,sita.wagh80,Sita Wagh,Female,1982-11-14,43,OBC,XXXX-XXXX-5881,7242872752,Maharashtra,Solapur,South Solapur,South Solapur_Village_18,439063,244/40,11.09,Semi-irrigated,Red Laterite,Borewell,Bajra,Moong Dal,,Yes,State Bank of India,Yes,Yes,2022-09-25,Active,244/40,Verified,39250327663,Bhogtavadar Varg-1,0.2,18.27,02/03/2025,KID6448469494,18.040416,76.158684,187.9,GHB-732,2024-06-20,Rain-fed,Yes,190830,3816,XXXX9763XX,MAHB1293381,0.562,0.371,34.0,16.9,2025-02-14,81.0,Approved
MH-AS-OSM-10000034,sadashiv.mane19,Sadashiv Mane,Male,1967-03-25,59,General,XXXX-XXXX-6701,7465796932,Maharashtra,Osmanabad,Omerga,Omerga_Village_64,437813,546/42,2.53,Well-irrigated,Alluvial,Well,Sesame,Urad Dal,,Yes,,No,No,2023-07-07,Active,546/42,Verified,35283911723,Bhogtavadar Varg-1,0.0,4.46,08/12/2024,KID1767898237,18.158287,75.889224,89.7,Local Variety,2024-07-12,Rain-fed,Yes,63352,1267,XXXX2758XX,MAHB7447373,0.758,0.659,13.1,25.0,2024-11-26,82.7,Approved
MH-AS-KOL-10000030,rekha.nirmal33,Rekha Nirmal,Female,1976-02-08,50,ST,XXXX-XXXX-5889,9587590299,Maharashtra,Kolhapur,Shirol,Shirol_Village_45,410871,915/8,10.87,Semi-irrigated,Sandy Loam,Borewell,Paddy,Sugarcane,Bhendi (Okra),No,,Yes,Yes,2025-09-03,Active,915/8,Verified,34207337120,Bhogtavadar Varg-2,0.06,21.04,16/02/2025,KID9688286479,16.722063,74.378078,186.0,Jyoti,2024-06-24,Rain-fed,No,0,0,XXXX3460XX,MAHB3858576,0.813,0.683,16.0,39.9,,,
MH-AS-AMR-10000034,usha.gaikwad64,Usha Gaikwad,Female,1985-04-05,41,OBC,XXXX-XXXX-6909,9855814127,Maharashtra,Amravati,Amravati,Amravati_Village_58,444464,287/39,5.15,Irrigated,Alluvial,Rain-fed,Chana Dal,Linseed,,No,Bank of Baroda,Yes,No,2024-05-30,Inactive,287/39,Unverified,34747699292,Bhogtavadar Varg-1,0.0,9.03,30/06/2024,KID1265421606,20.841678,77.564254,128.0,Local Variety,2024-11-13,Irrigated,Yes,135159,2703,XXXX4880XX,MAHB1636262,0.727,0.397,45.4,26.2,,,
MH-AS-SAN-10000040,anita.gavit81,Anita Gavit,Female,1966-01-30,60,ST,XXXX-XXXX-7820,9765829783,Maharashtra,Sangli,Miraj,Miraj_Village_50,412221,78/8,2.53,Semi-irrigated,Red Laterite,Canal,Chilli,Grapes,Sunflower,No,,Yes,No,2022-04-28,Inactive,78/8,Unverified,32905584866,Inam,0.5,4.63,06/02/2024,KID5436449687,17.159864,74.676684,89.7,LCA-334,2024-07-05,Rain-fed,Yes,62253,1245,XXXX9056XX,MAHB1571272,0.683,0.329,51.8,23.6,,,
MH-AS-SAT-10000035,sanjay.mahale69,Sanjay Mahale,Male,1980-09-19,45,SC,XXXX-XXXX-1198,9312055340,Maharashtra,Satara,Patan,Patan_Village_14,422807,196/15,6.94,Canal-irrigated,Alluvial,River Lift,Peas,Tomato,Ginger,No,Maharashtra Gramin Bank,Yes,No,2024-07-04,Active,196/15,Verified,38275679594,Bhogtavadar Varg-1,0.0,12.74,22/07/2024,KID9534377958,17.781449,74.0826,148.6,Local Variety,2024-10-27,Rain-fed,Yes,195364,3907,XXXX5824XX,MAHB4321515,0.56,0.369,34.1,23.8,2025-03-04,55.4,Approved
MH-AS-OSM-10000035,usha.dhere67,Usha Dhere,Female,1981-05-22,45,General,XXXX-XXXX-6499,7730576893,Maharashtra,Osmanabad,Omerga,Omerga_Village_83,412991,441/24,6.12,Rain-fed,Black Cotton Soil,Tank,Tomato,Onion,Soybean,No,,No,Yes,2024-03-29,Active,441/24,Verified,34880176825,Bhogtavadar Varg-1,0.0,10.24,17/03/2025,KID3015670281,18.47318,76.200073,139.6,Abhinav,2024-10-25,Rain-fed,No,0,0,XXXX9584XX,MAHB5880353,0.682,0.603,11.6,251.1,2024-11-29,24.3,Pending Review
MH-AS-SAN-10000041,dattatray.mane40,Dattatray Mane,Male,1955-03-21,71,NT,XXXX-XXXX-3738,8948639443,Maharashtra,Sangli,Walwa,Walwa_Village_51,442622,281/33,4.89,Irrigated,Red Laterite,Drip,Sunflower,Onion,,Yes,DCCB Nashik,No,No,2022-06-30,Active,281/33,Verified,35492496998,Shasakiya,0.21,8.53,14/01/2025,KID1256517224,16.901907,74.622985,124.8,Local Variety,2024-10-16,Irrigated,Yes,128371,2567,XXXX9948XX,MAHB6553026,0.787,0.607,22.9,25.6,2024-12-16,40.1,Flagged
MH-AS-AHM-10000031,vandana.dhere94,Vandana Dhere,Female,1951-07-07,74,SC,XXXX-XXXX-4067,7649988257,Maharashtra,Ahmednagar,Ahmednagar,Ahmednagar_Village_57,430501,732/45,2.08,Irrigated,Red Laterite,Canal,Grapes,Sugarcane,Soybean,Yes,,No,Yes,2024-01-11,Active,732/45,Verified,34419410162,Bhogtavadar Varg-1,0.0,3.61,22/01/2024,KID2111872831,19.487749,74.724563,81.4,Thompson Seedless,2024-10-21,Irrigated,No,0,0,XXXX5807XX,MAHB4177379,0.591,0.529,10.5,25.1,,,
MH-AS-AUR-10000034,dnyanoba.chavan75,Dnyanoba Chavan,Male,1978-09-23,47,NT,XXXX-XXXX-7167,9847406236,Maharashtra,Aurangabad,Vaijapur,Vaijapur_Village_77,444416,671/22,6.8,Semi-irrigated,Sandy Loam,Tank,Onion,Moong Dal,,No,DCCB Pune,Yes,Yes,2025-04-12,Inactive,671/22,Unverified,36554972315,Inam,0.0,10.95,11/08/2024,KID2027070306,19.904696,75.513544,147.1,Bhima Raj,2024-07-06,Rain-fed,No,0,0,XXXX4960XX,MAHB2440125,0.804,0.483,39.9,198.5,,,
MH-AS-AUR-10000035,sunita.kale12,Sunita Kale,Female,1961-03-05,65,SC,XXXX-XXXX-2390,7043342822,Maharashtra,Aurangabad,Sillod,Sillod_Village_30,412721,777/9,1.76,Rain-fed,Alluvial,Tank,Pomegranate,Chana Dal,Wheat,No,Maharashtra Gramin Bank,Yes,No,2023-08-24,Inactive,777/9,Unverified,36904897514,Bhogtavadar Varg-1,0.0,2.83,10/01/2024,KID6361760611,20.274889,75.380661,74.8,Bhagwa,2024-10-23,Rain-fed,Yes,180520,3610,XXXX7768XX,MAHB6136506,0.656,0.188,71.3,24.0,,,
MH-AS-AUR-10000036,naresh.kadam75,Naresh Kadam,Male,1952-06-29,73,OBC,XXXX-XXXX-6255,7268170906,Maharashtra,Aurangabad,Gangapur,Gangapur_Village_35,419379,299/36,3.79,Irrigated,Black Cotton Soil,Drip,Mango,Jowar,,Yes,,Yes,No,2024-04-11,Active,299/36,Verified,31625217504,Inam,0.0,7.32,23/08/2024,KID3569483604,20.074089,75.083715,109.8,Local Variety,2024-11-02,Irrigated,Yes,95491,1909,XXXX1749XX,MAHB6351193,0.697,0.639,8.3,24.3,,,
MH-AS-NAN-10000035,rajesh.desai79,Rajesh Desai,Male,1973-05-03,53,SBC,XXXX-XXXX-8886,8285965612,Maharashtra,Nanded,Hadgaon,Hadgaon_Village_71,440969,386/35,5.09,Canal-irrigated,Black Cotton Soil,Canal,Cotton,Turmeric,Maize,Yes,,Yes,No,2023-09-10,Active,386/35,Verified,37576309274,Bhogtavadar Varg-1,0.0,8.7,09/02/2024,KID1755780439,19.419278,77.216245,127.3,Bt-Hybrid,2024-06-30,Rain-fed,No,0,0,XXXX9095XX,MAHB3090814,0.632,0.437,30.9,21.6,2025-03-20,43.6,Approved
MH-AS-OSM-10000036,pushpa.lokhande96,Pushpa Lokhande,Female,1965-06-17,60,SBC,XXXX-XXXX-9839,8510243560,Maharashtra,Osmanabad,Lohara,Lohara_Village_77,425397,366/26,4.71,Well-irrigated,Medium Black,Drip,Sunflower,Moong Dal,Onion,No,Bank of Maharashtra,No,No,2022-11-17,Pending,366/26,Pending,34403845222,Shasakiya,0.21,8.51,17/03/2025,KID3945613245,18.313462,76.009997,122.4,Local Variety,2024-11-02,Rain-fed,Yes,128570,2571,XXXX4242XX,MAHB5588025,0.561,0.235,58.1,25.6,,,
MH-AS-PUN-10000033,yamuna.nirmal11,Yamuna Nirmal,Female,1994-09-27,31,OBC,XXXX-XXXX-4303,9791844806,Maharashtra,Pune,Shirur,Shirur_Village_63,433459,366/24,0.88,Canal-irrigated,Medium Black,Drip,Grapes,Pomegranate,Capsicum,Yes,Canara Bank,No,Yes,2024-09-13,Inactive,366/24,Unverified,31730074215,Bhogtavadar Varg-1,0.17,1.51,09/06/2024,KID6655273663,18.715943,73.508016,52.9,Thompson Seedless,2024-11-02,Rain-fed,No,0,0,XXXX1475XX,MAHB3219698,0.752,0.395,47.5,25.4,,,
MH-AS-SOL-10000027,rekha.mahale86,Rekha Mahale,Female,1952-06-29,73,OBC,XXXX-XXXX-2661,9974495820,Maharashtra,Solapur,South Solapur,South Solapur_Village_21,434844,362/36,5.78,Semi-irrigated,Sandy Loam,Well,Cotton,Bajra,,No,,Yes,Yes,2022-06-15,Inactive,362/36,Unverified,39929101065,Inam,0.34,11.42,21/10/2024,KID6946243660,17.456625,75.956295,135.6,Bt-Hybrid,2024-07-03,Rain-fed,No,0,0,XXXX5074XX,MAHB2244199,0.574,0.116,79.8,20.8,,,
MH-AS-SAT-10000036,anil.wagh97,Anil Wagh,Male,1988-10-24,37,NT,XXXX-XXXX-5218,8845817504,Maharashtra,Satara,Satara,Satara_Village_74,416870,454/33,7.93,Irrigated,Medium Black,River Lift,Peas,Bajra,Banana,No,Bank of Maharashtra,Yes,No,2022-09-29,Active,454/33,Verified,39035194895,Bhogtavadar Varg-1,0.0,13.51,07/08/2024,KID4335654564,17.90871,74.151917,158.9,Local Variety,2024-11-07,Irrigated,Yes,234116,4682,XXXX1772XX,MAHB9502769,0.721,0.655,9.2,26.0,2024-11-21,66.4,Approved
MH-AS-NAS-10000019,narayan.kale75,Narayan Kale,Male,1960-11-21,65,SC,XXXX-XXXX-6009,9020482186,Maharashtra,Nashik,Niphad,Niphad_Village_79,404682,111/33,2.77,Canal-irrigated,Sandy Loam,Canal,Carrot,Grapes,,No,,No,Yes,2024-05-29,Active,111/33,Verified,36329323383,Bhogtavadar Varg-1,0.38,4.91,20/10/2024,KID7483639513,20.001086,73.720123,93.9,Local Variety,2024-10-27,Rain-fed,Yes,74535,1490,XXXX1129XX,MAHB9429937,0.568,0.526,7.4,26.3,2024-11-10,15.0,Approved
MH-AS-SAT-10000037,savita.patil28,Savita Patil,Female,1953-11-15,72,ST,XXXX-XXXX-2884,9483885404,Maharashtra,Satara,Wai,Wai_Village_9,441052,122/35,1.92,Semi-irrigated,Medium Black,Rain-fed,Strawberry,Turmeric,,No,Maharashtra Gramin Bank,No,No,2024-08-26,Active,122/35,Verified,31614685938,Inam,0.0,3.74,26/07/2024,KID6500941543,17.398274,74.293193,78.2,Local Variety,2024-10-16,Rain-fed,Yes,54408,1088,XXXX1367XX,MAHB6743461,0.787,0.756,3.9,24.0,,,
MH-AS-NAG-10000034,dattatray.gaikwad39,Dattatray Gaikwad,Male,1951-03-15,75,SC,XXXX-XXXX-2020,8333399263,Maharashtra,Nagpur,Nagpur Urban,Nagpur Urban_Village_90,418089,842/8,6.03,Canal-irrigated,Alluvial,Canal,Onion,Teak (Plantation),Garlic,No,,Yes,Yes,2024-03-25,Active,842/8,Verified,36385791669,Bhogtavadar Varg-1,0.0,11.68,29/12/2024,KID4771605216,20.842658,79.443543,138.5,Bhima Raj,2024-06-21,Rain-fed,Yes,298020,5960,XXXX2699XX,MAHB3885970,0.734,0.563,23.3,198.3,,,
MH-AS-LAT-10000027,usha.surve34,Usha Surve,Female,1992-08-09,33,General,XXXX-XXXX-4227,8250364515,Maharashtra,Latur,Renapur,Renapur_Village_30,442830,287/50,11.69,Well-irrigated,Black Cotton Soil,Canal,Jowar,Niger Seed,,Yes,,Yes,Yes,2024-10-10,Active,287/50,Verified,38750840032,Bhogtavadar Varg-1,0.0,19.57,23/11/2024,KID8527638966,18.258208,76.864031,192.9,Phule Vasudha,2024-07-04,Rain-fed,Yes,212371,4247,XXXX8416XX,MAHB3831320,0.66,0.547,17.1,19.6,2025-02-28,36.0,Pending Review
MH-AS-AHM-10000032,lalita.dhere39,Lalita Dhere,Female,1969-02-28,57,SC,XXXX-XXXX-5168,9748895003,Maharashtra,Ahmednagar,Ahmednagar,Ahmednagar_Village_29,443862,126/40,2.77,Rain-fed,Alluvial,River Lift,Sugarcane,Grapes,,Yes,,Yes,No,2022-12-29,Active,126/40,Verified,39165632300,Bhogtavadar Varg-2,0.0,5.32,01/08/2024,KID3227288198,19.105522,74.350451,93.9,Co-86032,2024-07-12,Rain-fed,Yes,184126,3682,XXXX4305XX,MAHB9108326,0.742,0.615,17.1,699.4,,,
MH-AS-LAT-10000028,vitthal.surve16,Vitthal Surve,Male,1988-05-06,38,NT,XXXX-XXXX-7549,7983988074,Maharashtra,Latur,Renapur,Renapur_Village_49,414129,298/41,8.26,Irrigated,Alluvial,Canal,Sunflower,Groundnut,,No,Bank of Maharashtra,No,Yes,2022-06-21,Active,298/41,Verified,31678500147,Bhogtavadar Varg-1,0.28,14.73,28/05/2024,KID4070384884,18.508298,76.163887,162.1,Local Variety,2024-10-17,Irrigated,Yes,213252,4265,XXXX7738XX,MAHB8142013,0.656,0.485,26.1,25.9,,,
MH-AS-LAT-10000029,vikram.kulkarni54,Vikram Kulkarni,Male,1983-04-19,43,OBC,XXXX-XXXX-8240,8091208744,Maharashtra,Latur,Ausa,Ausa_Village_39,409891,157/45,9.17,Irrigated,Sandy Loam,Tank,Urad Dal,Tomato,,Yes,,No,Yes,2024-06-23,Active,157/45,Verified,37818568548,Bhogtavadar Varg-1,0.01,16.44,28/02/2024,KID9051401510,18.169879,76.721956,170.8,Local Variety,2024-10-30,Irrigated,Yes,237930,4758,XXXX8314XX,MAHB5365896,0.71,0.532,25.1,24.2,,,
